setup_code,setup_definition,high_lookback_days,leader,laggard,context_filter,trigger_code,trigger_definition,setup_idx,setup_date,trigger_idx,trigger_date,leader_strength_definition,laggard_definition,branch_id,direction,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1776,2013-01-24,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,-0.00620713160766484,-0.0011453290817123873,-0.005061802525952452
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1776,2013-01-24,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,-0.005320479491186747,-0.003221179942804353,-0.002099299548382394
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1776,2013-01-24,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.004877247898334103,-7.193613387046494e-05,0.004949184032204568
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1777,2013-01-25,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,1,-0.01743975879334203,-0.008372121759128937,-0.009067637034213094
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1777,2013-01-25,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,2,-0.0029554440780026336,-0.0025048934090269315,-0.0004505506689757022
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1777,2013-01-25,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,-0.00620713160766484,-0.0011453290817123873,-0.005061802525952452
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1777,2013-01-25,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,-0.005320479491186747,-0.003221179942804353,-0.002099299548382394
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1777,2013-01-25,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.004877247898334103,-7.193613387046494e-05,0.004949184032204568
S2,rolling divergence,252,DIA,QQQ,SPY,T1,relative-strength turn,1778,2013-01-28,1782.0,2013-02-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,-0.01743975879334203,-0.008372121759128937,-0.009067637034213094
S2,rolling divergence,252,DIA,QQQ,SPY,T1,relative-strength turn,1778,2013-01-28,1782.0,2013-02-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,-0.0029554440780026336,-0.0025048934090269315,-0.0004505506689757022
S2,rolling divergence,252,DIA,QQQ,SPY,T1,relative-strength turn,1778,2013-01-28,1782.0,2013-02-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,-0.00620713160766484,-0.0011453290817123873,-0.005061802525952452
S2,rolling divergence,252,DIA,QQQ,SPY,T1,relative-strength turn,1778,2013-01-28,1782.0,2013-02-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,-0.005320479491186747,-0.003221179942804353,-0.002099299548382394
S2,rolling divergence,252,DIA,QQQ,SPY,T1,relative-strength turn,1778,2013-01-28,1782.0,2013-02-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,0.004877247898334103,-7.193613387046494e-05,0.004949184032204568
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1779,2013-01-29,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,1,-0.01743975879334203,-0.008372121759128937,-0.009067637034213094
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1779,2013-01-29,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,2,-0.0029554440780026336,-0.0025048934090269315,-0.0004505506689757022
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1779,2013-01-29,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,-0.00620713160766484,-0.0011453290817123873,-0.005061802525952452
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1779,2013-01-29,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,-0.005320479491186747,-0.003221179942804353,-0.002099299548382394
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1779,2013-01-29,1782.0,2013-02-01,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.004877247898334103,-7.193613387046494e-05,0.004949184032204568
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1782,2013-02-01,1784.0,2013-02-05,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,1,-0.0032613261968571505,0.0013629784430331249,-0.004624304639890275
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1782,2013-02-01,1784.0,2013-02-05,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,2,-0.0023720458620799523,-0.000718085260814294,-0.0016539606012656582
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1782,2013-02-01,1784.0,2013-02-05,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,0.007855909678072148,0.002439066877702567,0.005416842800369581
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1782,2013-02-01,1784.0,2013-02-05,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,0.008152904928737659,0.0009323566838526087,0.00722054824488505
S1,same-day strict non-confirmation,252,DIA,QQQ,SPY,T1,relative-strength turn,1782,2013-02-01,1784.0,2013-02-05,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.004002235233502738,0.004734975497858507,-0.000732740264355769
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1844,2013-05-02,1847.0,2013-05-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,0.004525728899064996,0.004837745412296313,-0.00031201651323131685
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1844,2013-05-02,1847.0,2013-05-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,0.003860009374431206,0.003455465294005977,0.0004045440804252287
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1844,2013-05-02,1847.0,2013-05-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,0.005191382294809976,0.0095367223088072,-0.004345340013997223
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1844,2013-05-02,1847.0,2013-05-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,0.003992730054468874,0.010779998909592026,-0.006787268855123152
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1844,2013-05-02,1847.0,2013-05-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,0.012445258505762169,0.016031347349462655,-0.0035860888437004856
S2,rolling divergence,252,QQQ,DIA,SPY,T5,gap compression,1844,2013-05-02,1845.0,2013-05-03,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,1,0.0004682195482659246,0.0038825311797328066,-0.003414311631466882
S2,rolling divergence,252,QQQ,DIA,SPY,T5,gap compression,1844,2013-05-02,1845.0,2013-05-03,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,2,0.006025648957749041,0.00332726072588585,0.0026983882318631913
S2,rolling divergence,252,QQQ,DIA,SPY,T5,gap compression,1844,2013-05-02,1845.0,2013-05-03,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,3,0.010578648310437755,0.00818110257849436,0.0023975457319433957
S2,rolling divergence,252,QQQ,DIA,SPY,T5,gap compression,1844,2013-05-02,1845.0,2013-05-03,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,4,0.009908917393644412,0.006794223253854259,0.003114694139790153
S2,rolling divergence,252,QQQ,DIA,SPY,T5,gap compression,1844,2013-05-02,1845.0,2013-05-03,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,5,0.011248312699873031,0.01289571419628488,-0.0016474014964118489
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T1,relative-strength turn,1964,2013-10-22,1965.0,2013-10-23,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,1,0.006371681506323057,0.00439243982306925,0.0019792416832538073
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T1,relative-strength turn,1964,2013-10-22,1965.0,2013-10-23,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,2,0.010596848301235084,0.011592357909500528,-0.0009955096082654435
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T1,relative-strength turn,1964,2013-10-22,1965.0,2013-10-23,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,3,0.010076929917695931,0.011836118831180853,-0.0017591889134849215
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T1,relative-strength turn,1964,2013-10-22,1965.0,2013-10-23,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,4,0.01742301150849279,0.013544920013111916,0.0038780914953808754
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T1,relative-strength turn,1964,2013-10-22,1965.0,2013-10-23,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,5,0.013328079672129567,0.012569154530091442,0.0007589251420381249
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T5,gap compression,1964,2013-10-22,1967.0,2013-10-25,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_QQQ_leads,QQQ leads / DIA lags,1,-0.0005144666584038227,0.0002409675397152533,-0.000755434198119076
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T5,gap compression,1964,2013-10-22,1967.0,2013-10-25,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_QQQ_leads,QQQ leads / DIA lags,2,0.006754585885293762,0.0019301866886840546,0.004824399196609708
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T5,gap compression,1964,2013-10-22,1967.0,2013-10-25,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_QQQ_leads,QQQ leads / DIA lags,3,0.002702592409115301,0.0009656030049589592,0.0017369894041563416
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T5,gap compression,1964,2013-10-22,1967.0,2013-10-25,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_QQQ_leads,QQQ leads / DIA lags,4,-0.0010293755155563744,-0.0013263407896682011,0.0002969652741118267
S1,same-day strict non-confirmation,252,QQQ,DIA,SPY,T5,gap compression,1964,2013-10-22,1967.0,2013-10-25,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_QQQ_leads,QQQ leads / DIA lags,5,0.0026371469943182735,-0.001085577114199654,0.0037227241085179275
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1966,2013-10-24,1969.0,2013-10-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,-0.004024807567790112,-0.0009627254438883126,-0.0030620821239017992
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1966,2013-10-24,1969.0,2013-10-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,-0.007731736721124816,-0.0032502538815750714,-0.004481482839549744
S2,rolling divergence,252,QQQ,DIA,SPY,T1,relative-strength turn,1966,2013-10-24,1969.0,2013-10-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.00408981389178853,-0.0030099540296820715,-0.0010798598621064581
